bead_id,captured_at_utc,exit_code,outcome,duration_ms,model,agent,trace_events,trace_bytes,dir_bytes,timeout_reason,pruned,stderr_oom,stderr_signal
domchk-ad36b6ed,2026-09-07T01:02:34.701524912Z,0,success,946606,glm-5.3-flash,claude-code-glm-5.3-flash,54,29387,5971674,,False,,
domchk-ad387607,2026-09-01T19:43:34.615392197Z,0,success,438582,glm-4.7,claude-code-glm-4.7,36,19380,1988010,,False,,
domchk-adb15fe5,2026-09-06T09:18:37.904663214Z,0,success,2056355,glm-5.3-flash,claude-code-glm-5.3-flash,63,36365,5549776,,False,,
domchk-add5326b,2026-09-06T14:13:29.722270810Z,0,success,365723,glm-5.3-flash,claude-code-glm-5.3-flash,20,12300,1850813,,False,,
domchk-adea1b9e,2026-09-02T04:19:15.511259634Z,0,success,315186,glm-4.7,claude-code-glm-4.7,34,34278,2467089,,False,,
domchk-ae02fee8,2026-09-01T14:31:38.980475822Z,0,success,517297,glm-4.7,claude-code-glm-4.7,0,0,2938240,,False,,
domchk-ae09bdde,2026-09-01T21:58:33.496648848Z,0,success,123969,glm-4.7,claude-code-glm-4.7,22,5831,459889,,False,,
domchk-ae56841d,2026-09-02T00:20:29.063729404Z,0,success,322225,glm-4.7,claude-code-glm-4.7,19,19198,1507682,,False,,
domchk-af32f384,2026-09-02T06:52:18.369106067Z,0,success,222436,glm-4.7,claude-code-glm-4.7,20,14062,1504380,,False,,
domchk-af4b5ef4,2026-09-01T16:53:30.078301615Z,0,success,478365,glm-4.7,claude-code-glm-4.7,17,4292,793076,,False,,
domchk-af93bfd4,2026-09-01T17:53:52.601693199Z,0,success,300786,glm-4.7,claude-code-glm-4.7,5,1485,1353352,,False,,
domchk-af961320,2026-09-02T04:55:00.600943515Z,0,success,327226,glm-4.7,claude-code-glm-4.7,29,27086,2266191,,False,,
domchk-afb7565a,2026-09-01T21:55:56.536740429Z,0,success,198261,glm-4.7,claude-code-glm-4.7,29,31195,2671069,,False,,
domchk-afc52510,2026-09-01T15:39:17.294981222Z,0,success,154156,glm-4.7,claude-code-glm-4.7,26,16609,1669362,,False,,
domchk-b037ca90,2026-09-02T15:52:19.391487867Z,0,success,1421389,glm-4.7,claude-code-glm-4.7,64,28638,9348098,,False,,
domchk-b049ea9e,2026-09-02T09:22:23.432575637Z,0,success,163299,glm-4.7,claude-code-glm-4.7,13,7338,875092,,False,,
domchk-b050f0ea,2026-09-02T06:55:13.086161472Z,0,success,288187,glm-4.7,claude-code-glm-4.7,34,40226,3228336,,False,,
domchk-b0536128,2026-09-02T08:01:47.671942854Z,0,success,115773,glm-4.7,claude-code-glm-4.7,34,12665,1476629,,False,,
domchk-b0548728,2026-09-02T00:44:26.495705815Z,0,success,208428,glm-4.7,claude-code-glm-4.7,12,3218,433469,,False,,
domchk-b1068c3a,2026-09-06T16:03:05.818362018Z,1,failure,3621166,glm-5.3-flash,claude-code-glm-5.3-flash,90,81451,7931564,,False,,
domchk-b10b5ec9,2026-09-01T19:35:55.004683439Z,1,failure,478415,glm-4.7,claude-code-glm-4.7,26,8690,738897,,False,,
domchk-b1177594,2026-09-07T00:46:58.689812724Z,0,success,1588731,glm-5.3-flash,claude-code-glm-5.3-flash,74,54164,6152034,,False,,
domchk-b1367824,2026-09-02T05:39:05.114973308Z,0,success,293471,glm-4.7,claude-code-glm-4.7,30,14529,1554545,,False,,
domchk-b14f2e1b,2026-09-02T00:34:47.978249905Z,0,success,339517,glm-4.7,claude-code-glm-4.7,8,4648,801999,,False,,
domchk-b1626933,2026-09-06T18:16:43.627734193Z,0,success,3352023,glm-5.3-flash,claude-code-glm-5.3-flash,71,48404,9718106,,False,,
domchk-b1bb31c6,2026-09-01T22:48:51.075211445Z,0,success,341837,glm-4.7,claude-code-glm-4.7,27,8285,896748,,False,,
domchk-b1f63d35,2026-09-01T15:26:55.593008776Z,0,success,263756,glm-4.7,claude-code-glm-4.7,52,18512,2124685,,False,,
domchk-b2003d19,2026-09-02T10:21:58.649693617Z,0,success,302915,glm-4.7,claude-code-glm-4.7,31,16128,1490932,,False,,
domchk-b206f412,2026-09-01T21:19:21.288609311Z,0,success,270281,glm-4.7,claude-code-glm-4.7,26,11541,1184403,,False,,
domchk-b3013939,2026-09-02T00:58:56.433794544Z,0,success,567713,glm-4.7,claude-code-glm-4.7,30,13652,1205670,,False,,
domchk-b319800b,2026-09-02T01:57:06.462690797Z,1,failure,857362,glm-4.7,claude-code-glm-4.7,0,0,1437208,,False,,
domchk-b344425d,2026-09-07T05:31:22.382263731Z,0,success,663579,glm-5.3-flash,claude-code-glm-5.3-flash,41,20779,2417982,,False,,
domchk-b382827f,2026-09-01T17:12:41.482434975Z,0,success,130690,glm-4.7,claude-code-glm-4.7,16,10900,993978,,False,,
domchk-b3966b66,2026-09-07T13:47:41.866982079Z,0,success,19158,glm-5.3-flash,claude-code-glm-5.3-flash,1,122,233415,,False,,
domchk-b3de301f,2026-09-07T13:21:38.241674898Z,0,success,863699,glm-5.3-flash,claude-code-glm-5.3-flash,56,34488,5997032,,False,,
domchk-b42fae1b,2026-09-02T05:16:06.422832302Z,0,success,383404,glm-4.7,claude-code-glm-4.7,25,45200,3295704,,False,,
domchk-b464ebe4,2026-09-02T07:30:49.007165089Z,0,success,153194,glm-4.7,claude-code-glm-4.7,23,8031,839995,,False,,
domchk-b46585ee,2026-09-02T07:51:36.833019883Z,0,success,189302,glm-4.7,claude-code-glm-4.7,73,20176,2404244,,False,,
domchk-b472fad7,2026-09-02T06:58:18.566188620Z,0,success,180247,glm-4.7,claude-code-glm-4.7,26,11739,1190371,,False,,
domchk-b47c51a9,2026-09-02T02:01:36.239972285Z,0,success,241859,glm-4.7,claude-code-glm-4.7,19,9626,1103685,,False,,
domchk-b4906ba8,2026-09-02T00:36:29.678867459Z,0,success,588881,glm-4.7,claude-code-glm-4.7,26,13168,2047555,,False,,
domchk-b4b15d88,2026-08-25T14:47:53.677855048Z,0,success,183368,glm-4.7,claude-code-glm-4.7,44,25309,2769150,,False,,
domchk-b4db31f2,2026-09-02T08:03:51.757684522Z,0,success,117680,glm-4.7,claude-code-glm-4.7,21,19272,1621572,,False,,
domchk-b4e411ee,2026-09-01T15:37:35.518692115Z,0,success,587928,glm-4.7,claude-code-glm-4.7,56,28420,2236068,,False,,
domchk-b509fd8f,2026-09-01T21:52:49.713195624Z,0,success,163104,glm-4.7,claude-code-glm-4.7,43,17679,1482432,,False,,
domchk-b515d3ec,2026-09-01T22:09:26.691584234Z,0,success,332946,glm-4.7,claude-code-glm-4.7,38,28440,2292520,,False,,
domchk-b5353d43,2026-09-01T16:08:15.649908469Z,0,success,395547,glm-4.7,claude-code-glm-4.7,35,16728,1909087,,False,,
domchk-b53f8495,2026-09-02T03:45:28.680570043Z,1,failure,300094,glm-4.7,claude-code-glm-4.7,26,12150,1098924,,False,,
domchk-b5448b6a,2026-09-07T11:20:06.709430450Z,0,success,17127,glm-5.3-flash,claude-code-glm-5.3-flash,1,122,211903,,False,,
domchk-b569871e,2026-09-06T14:20:31.681899244Z,0,success,414721,glm-5.3-flash,claude-code-glm-5.3-flash,14,6806,472693,,False,,
domchk-b58e5a33,2026-09-02T10:25:28.375048380Z,0,success,474127,glm-4.7,claude-code-glm-4.7,54,23013,2135800,,False,,
domchk-b59d7bbd,2026-09-02T05:20:10.599341231Z,0,success,181764,glm-4.7,claude-code-glm-4.7,17,14337,1415381,,False,,
domchk-b5a1a775,2026-09-01T18:52:25.971581123Z,0,success,732182,glm-4.7,claude-code-glm-4.7,47,26392,2928854,,False,,
domchk-b5f27321,2026-09-01T15:50:41.326700334Z,0,success,193285,glm-4.7,claude-code-glm-4.7,28,11203,1175827,,False,,
domchk-b649b469,2026-09-01T16:08:16.070402324Z,0,success,283307,glm-4.7,claude-code-glm-4.7,45,15434,1143325,,False,,
domchk-b672deb9,2026-09-02T09:00:12.368553984Z,0,success,374243,glm-4.7,claude-code-glm-4.7,33,29365,2106312,,False,,
domchk-b69f8b74,2026-09-02T05:25:17.086094701Z,0,success,912383,glm-4.7,claude-code-glm-4.7,91,58682,4355302,,False,,
domchk-b6a900e4,2026-09-06T18:01:40.920140241Z,0,success,2298063,glm-5.3-flash,claude-code-glm-5.3-flash,91,50769,8383191,,False,,
domchk-b6b3b200,2026-09-06T08:09:26.500479341Z,0,success,707896,glm-5.3-flash,claude-code-glm-5.3-flash,26,12373,1610557,,False,,
domchk-b6bdd195,2026-09-01T15:15:59.860920029Z,1,failure,832467,glm-4.7,claude-code-glm-4.7,44,15483,1369564,,False,,
domchk-b74b64e0,2026-09-01T16:21:55.340389832Z,0,success,360231,glm-4.7,claude-code-glm-4.7,58,29541,2721047,,False,,
domchk-b75dc4a1,2026-09-01T14:38:45.343642625Z,0,success,674298,glm-4.7,claude-code-glm-4.7,29,8301,3378919,,False,,
domchk-b7756e44,2026-09-02T00:40:53.022928919Z,0,success,460032,glm-4.7,claude-code-glm-4.7,28,11937,2657374,,False,,
domchk-b77fb9c9,2026-09-02T12:23:25.886874607Z,0,success,425215,glm-4.7,claude-code-glm-4.7,37,17443,2211287,,False,,
domchk-b79733ba,2026-09-07T10:13:48.341485Z,0,success,2074653,glm-5.3-flash,claude-code-glm-5.3-flash,95,57265,10992610,,False,,
domchk-b7d3b7ed,2026-09-02T07:12:38.191698081Z,0,success,385055,glm-4.7,claude-code-glm-4.7,54,29479,2507982,,False,,
domchk-b7d680a5,2026-09-02T12:16:17.149202069Z,0,success,268958,glm-4.7,claude-code-glm-4.7,24,11843,1874072,,False,,
domchk-b7d85b1c,2026-09-02T19:40:22.246431014Z,0,success,638722,glm-4.7,claude-code-glm-4.7,74,32240,4543413,,False,,
domchk-b7dec7bc,2026-09-01T16:15:58.108213801Z,0,success,411017,glm-4.7,claude-code-glm-4.7,51,19800,1606308,,False,,
domchk-b83ccce0,2026-09-02T05:37:28.933072960Z,0,success,507807,glm-4.7,claude-code-glm-4.7,48,26438,1888795,,False,,
domchk-b8ae5a8a,2026-09-02T02:32:48.711510152Z,0,success,460397,glm-4.7,claude-code-glm-4.7,46,27531,2444328,,False,,
domchk-b8b82a96,2026-09-01T16:35:55.203044595Z,0,success,301571,glm-4.7,claude-code-glm-4.7,42,26546,2810785,,False,,
domchk-b8c9a8aa,2026-09-02T07:39:00.920125346Z,0,success,259937,glm-4.7,claude-code-glm-4.7,0,0,2742780,,False,,
domchk-b90505ad,2026-09-06T14:22:53.288684824Z,0,success,1860157,glm-5.3-flash,claude-code-glm-5.3-flash,97,64598,10389316,,False,,
domchk-b923fa0a,2026-09-02T10:16:41.809252595Z,0,success,156853,glm-4.7,claude-code-glm-4.7,27,13682,1374114,,False,,
domchk-b946a5a8,2026-09-02T02:42:13.850120286Z,0,success,403948,glm-4.7,claude-code-glm-4.7,62,55459,3174940,,False,,
domchk-b9513e0b,2026-09-06T19:07:26.807736552Z,124,timeout,3600015,glm-5.3-flash,claude-code-glm-5.3-flash,89,58923,9225945,{'hard': {'timeout_secs': 3600}},False,,
domchk-b9a8d893,2026-09-02T02:28:49.223461545Z,0,success,226212,glm-4.7,claude-code-glm-4.7,25,14623,1152920,,False,,
domchk-b9ca02c8,2026-09-02T18:37:39.481718671Z,0,success,1618740,glm-4.7,claude-code-glm-4.7,35,16068,2023171,,False,,
domchk-b9ea86a4,2026-08-25T15:26:25.434607629Z,0,success,67850,glm-4.7,claude-code-glm-4.7,34,11725,1100881,,False,,
domchk-ba2b08b5,2026-09-01T21:44:55.167593990Z,1,failure,671475,glm-4.7,claude-code-glm-4.7,32,12482,1490772,,False,,
domchk-ba605a8a,2026-09-02T12:36:01.789593350Z,0,success,1443180,glm-4.7,claude-code-glm-4.7,108,49155,4740401,,False,,
domchk-ba686aa5,2026-09-02T06:26:43.677356714Z,0,success,407584,glm-4.7,claude-code-glm-4.7,18,9376,1074415,,False,,
domchk-ba742719,2026-09-02T07:25:21.039891920Z,0,success,127437,glm-4.7,claude-code-glm-4.7,12,6300,626750,,False,,
domchk-ba92fa93,2026-09-01T16:04:35.318652167Z,0,success,192176,glm-4.7,claude-code-glm-4.7,34,13233,2029587,,False,,
domchk-badb4916,2026-09-02T03:49:19.536124574Z,0,success,598722,glm-4.7,claude-code-glm-4.7,50,18946,1255993,,False,,
domchk-bb01e0f0,2026-09-02T02:14:28.606505703Z,0,success,584240,glm-4.7,claude-code-glm-4.7,59,25113,2795831,,False,,
domchk-bb1d24dd,2026-09-02T00:53:38.074100718Z,0,success,478063,glm-4.7,claude-code-glm-4.7,39,35753,2967274,,False,,
domchk-bb4137d1,2026-09-02T04:10:30.679788586Z,0,success,264306,glm-4.7,claude-code-glm-4.7,34,25203,2010757,,False,,
domchk-bb67ac58,2026-09-01T22:19:41.127518201Z,0,success,1255861,glm-4.7,claude-code-glm-4.7,123,58755,4023505,,False,,
domchk-bb8a3f13,2026-09-02T02:43:17.885655022Z,0,success,342664,glm-4.7,claude-code-glm-4.7,20,23533,1870712,,False,,
domchk-bbfb8dcd,2026-09-01T21:50:48.306173536Z,0,success,342637,glm-4.7,claude-code-glm-4.7,23,9647,1026483,,False,,
domchk-bc25ee2f,2026-09-02T02:14:28.768614877Z,0,success,263524,glm-4.7,claude-code-glm-4.7,25,31112,2293352,,False,,
domchk-bc272e9f,2026-09-02T01:29:07.146018686Z,0,success,393936,glm-4.7,claude-code-glm-4.7,24,9778,1230786,,False,,
domchk-bc2e8b28,2026-09-01T22:57:09.817522565Z,1,failure,308017,glm-4.7,claude-code-glm-4.7,32,9022,628982,,False,,
domchk-bc34f84f,2026-09-01T18:44:29.875570218Z,0,success,359537,glm-4.7,claude-code-glm-4.7,28,26726,2155619,,False,,
domchk-bc49247d,2026-09-02T06:47:43.871422413Z,0,success,353098,glm-4.7,claude-code-glm-4.7,41,37118,2557117,,False,,
domchk-bc734e55,2026-09-02T05:01:47.887285421Z,0,success,728237,glm-4.7,claude-code-glm-4.7,39,14510,1546166,,False,,
domchk-bcc879e9,2026-09-02T03:57:16.780485710Z,0,success,264050,glm-4.7,claude-code-glm-4.7,20,9049,965030,,False,,
domchk-bcdd4b4f,2026-09-02T15:50:18.614879085Z,0,success,41816,glm-4.7,claude-code-glm-4.7,1,121,242748,,False,,
domchk-bcfa87a3,2026-09-02T09:20:45.697450976Z,0,success,268407,glm-4.7,claude-code-glm-4.7,36,42179,2877843,,False,,
domchk-bd1324e0,2026-09-01T15:50:41.755917583Z,0,success,491553,glm-4.7,claude-code-glm-4.7,76,35203,4856656,,False,,
domchk-bd404451,2026-09-01T21:52:33.174375711Z,0,success,178665,glm-4.7,claude-code-glm-4.7,18,4689,485821,,False,,
domchk-bd43d508,2026-09-02T12:57:07.510442557Z,0,success,826574,glm-4.7,claude-code-glm-4.7,35,18202,2718081,,False,,
domchk-bd4a5f8c,2026-09-07T01:06:46.555353380Z,0,success,1100557,glm-5.3-flash,claude-code-glm-5.3-flash,59,33494,5218257,,False,,
domchk-bd862532,2026-08-25T14:55:54.053353155Z,0,success,33607,glm-4.7,claude-code-glm-4.7,11,4387,632288,,False,,
domchk-bdb1fedf,2026-09-01T16:46:45.174061947Z,0,success,368911,glm-4.7,claude-code-glm-4.7,13,3549,508679,,False,,
domchk-bde0c832,2026-09-02T20:47:20.055219393Z,1,failure,186295,glm-4.7,claude-code-glm-4.7,2,419,9330,,False,,
domchk-be0f34f7,2026-09-02T19:59:32.996015258Z,0,success,446724,glm-4.7,claude-code-glm-4.7,46,28534,4287835,,False,,
domchk-be1037e9,2026-09-01T15:34:48.291489077Z,0,success,467170,glm-4.7,claude-code-glm-4.7,49,13768,1008041,,False,,
domchk-be242408,2026-09-06T23:21:18.640017839Z,0,success,689941,glm-5.3-flash,claude-code-glm-5.3-flash,35,19263,3024203,,False,,
domchk-be39dea8,2026-09-02T06:35:25.624981670Z,0,success,332438,glm-4.7,claude-code-glm-4.7,35,20344,2112345,,False,,
domchk-be3cf290,2026-09-02T14:21:45.733935Z,0,success,751699,glm-4.7,claude-code-glm-4.7,20,14328,3157317,,False,,
domchk-be701986,2026-09-06T12:18:50.287074116Z,0,success,83246,glm-5.3-flash,claude-code-glm-5.3-flash,3,584,278875,,False,,
domchk-bf101804,2026-09-02T00:21:02.275240852Z,0,success,347826,glm-4.7,claude-code-glm-4.7,38,16396,1524504,,False,,
domchk-bf11b367,2026-09-02T03:00:30.316315554Z,0,success,768352,glm-4.7,claude-code-glm-4.7,35,14530,2708901,,False,,
domchk-bfb9ebdf,2026-09-02T08:08:01.074483849Z,0,success,167740,glm-4.7,claude-code-glm-4.7,31,21565,2428765,,False,,
domchk-bfd7ff4d,2026-09-02T12:58:07.206732651Z,0,success,1092836,glm-4.7,claude-code-glm-4.7,43,22913,3345784,,False,,
domchk-bfee6600,2026-09-02T20:18:21.029628543Z,0,success,1117137,glm-4.7,claude-code-glm-4.7,58,45365,5390668,,False,,
domchk-c00e17f5,2026-08-17T04:51:39.359765247Z,0,success,335664,glm-4.7,claude-code-glm-4.7,48,23150,1916640,,False,,
domchk-c02d022f,2026-09-07T05:37:07.395476821Z,0,success,1673354,glm-5.3-flash,claude-code-glm-5.3-flash,102,45302,7425527,,False,,
domchk-c09957bd,2026-09-01T16:06:17.016183114Z,0,success,263196,glm-4.7,claude-code-glm-4.7,47,22143,1792073,,False,,
domchk-c0c0838d,2026-09-02T08:58:45.724464910Z,0,success,531188,glm-4.7,claude-code-glm-4.7,40,24115,2201087,,False,,
domchk-c0e9881f,2026-09-01T20:43:14.489744560Z,0,success,272208,glm-4.7,claude-code-glm-4.7,29,22151,1964532,,False,,
domchk-c0f3b98e,2026-08-26T04:14:48.305690304Z,0,success,127087,glm-4.7,claude-code-glm-4.7,36,13031,1065413,,False,,
domchk-c13a55b8,2026-09-06T11:43:54.916792015Z,0,success,2024036,glm-5.3-flash,claude-code-glm-5.3-flash,98,61469,8847913,,False,,
domchk-c1483c5b,2026-09-02T21:46:00.057166043Z,1,failure,179399,glm-4.7,claude-code-glm-4.7,2,419,9330,,False,,
domchk-c1f7fd10,2026-09-01T22:01:18.488963270Z,0,success,125767,glm-4.7,claude-code-glm-4.7,18,7729,766647,,False,,
domchk-c236ec8e,2026-09-01T16:35:58.535136058Z,0,success,758078,glm-4.7,claude-code-glm-4.7,167,56949,5609592,,False,,
domchk-c26f843f,2026-08-25T14:59:38.709521347Z,0,success,134024,glm-4.7,claude-code-glm-4.7,47,28915,2576908,,False,,
domchk-c289067a,2026-09-01T19:19:44.066767372Z,1,failure,839545,glm-4.7,claude-code-glm-4.7,40,35306,2985594,,False,,
domchk-c2b8c832,2026-09-07T13:23:56.303587052Z,0,success,1143636,glm-5.3-flash,claude-code-glm-5.3-flash,88,71722,13285374,,False,,
domchk-c2c62044,2026-09-01T16:30:50.583531584Z,0,success,324327,glm-4.7,claude-code-glm-4.7,35,12966,2684860,,False,,
domchk-c30e552c,2026-09-02T10:16:08.366717476Z,0,success,112516,glm-4.7,claude-code-glm-4.7,16,5704,648310,,False,,
domchk-c33076bb,2026-09-01T23:57:30.759805001Z,1,failure,1659780,glm-4.7,claude-code-glm-4.7,2,307,8959,,False,,
domchk-c336c5ff,2026-09-01T22:19:22.988093467Z,0,success,626209,glm-4.7,claude-code-glm-4.7,31,10344,1400197,,False,,
domchk-c3396f1c,2026-09-01T22:01:27.948539777Z,0,success,159042,glm-4.7,claude-code-glm-4.7,22,10179,1377812,,False,,
domchk-c36f2fff,2026-09-02T00:48:39.538276632Z,0,success,421366,glm-4.7,claude-code-glm-4.7,37,11527,2126299,,False,,
domchk-c382e224,2026-09-07T15:20:27.758916308Z,0,success,1156353,glm-5.3-flash,claude-code-glm-5.3-flash,66,53280,8564982,,False,,
domchk-c3955b52,2026-09-07T04:33:16.027196148Z,0,success,2814577,glm-5.3-flash,claude-code-glm-5.3-flash,96,60901,7913765,,False,,
domchk-c3d21066,,,NO_METADATA,,,,0,0,0,,,,
domchk-c3d6c308,2026-09-02T08:07:15.330153472Z,0,success,109422,glm-4.7,claude-code-glm-4.7,25,12097,908176,,False,,
domchk-c3e1e3aa,2026-08-26T02:14:55.960501792Z,0,success,106679,glm-4.7,claude-code-glm-4.7,34,11902,1251106,,False,,
domchk-c42dab99,2026-09-01T16:20:31.585148233Z,0,success,84990,glm-4.7,claude-code-glm-4.7,13,5760,668503,,False,,
domchk-c438170f,2026-09-02T18:48:20.950642949Z,0,success,1892683,glm-4.7,claude-code-glm-4.7,66,30937,5147654,,False,,
domchk-c4475968,2026-09-02T02:42:13.034621542Z,0,success,349024,glm-4.7,claude-code-glm-4.7,38,17457,1574376,,False,,
domchk-c45df846,2026-09-07T13:54:56.519694886Z,0,success,674265,glm-5.3-flash,claude-code-glm-5.3-flash,0,0,6307059,,False,,
domchk-c4715429,2026-09-02T04:02:45.768626208Z,0,success,352193,glm-4.7,claude-code-glm-4.7,22,7565,657395,,False,,
domchk-c475e20e,2026-09-02T17:49:13.897071168Z,1,failure,1653471,glm-4.7,claude-code-glm-4.7,2,308,8960,,False,,
domchk-c4883c72,2026-09-07T00:20:15.754485480Z,0,success,905494,glm-5.3-flash,claude-code-glm-5.3-flash,60,37755,6072526,,False,,
domchk-c558dbc4,2026-09-01T21:33:18.775777612Z,0,success,322846,glm-4.7,claude-code-glm-4.7,18,29572,2148457,,False,,
domchk-c59dc0a0,2026-09-01T22:38:01.603373751Z,0,success,301300,glm-4.7,claude-code-glm-4.7,21,10725,1132574,,False,,
domchk-c59fcfb5,2026-09-01T19:00:02.896841968Z,0,success,623086,glm-4.7,claude-code-glm-4.7,30,13676,1896676,,False,,
domchk-c62ce9ca,2026-09-02T07:43:26.248242362Z,0,success,258406,glm-4.7,claude-code-glm-4.7,71,45417,3047868,,False,,
domchk-c65df615,2026-08-25T15:18:17.083683122Z,0,success,83197,glm-4.7,claude-code-glm-4.7,35,27410,2207309,,False,,
domchk-c67caf80,2026-09-02T19:10:36.471495766Z,0,success,1468704,glm-4.7,claude-code-glm-4.7,105,70252,8606688,,False,,
domchk-c7176067,2026-09-01T18:04:22.959983324Z,0,success,430760,glm-4.7,claude-code-glm-4.7,36,29637,2615872,,False,,
domchk-c733b470,2026-09-01T16:03:27.329992769Z,0,success,151589,glm-4.7,claude-code-glm-4.7,22,8008,935073,,False,,
domchk-c7a0a70f,2026-08-25T15:00:13.459256755Z,0,success,90510,glm-4.7,claude-code-glm-4.7,46,16390,1328535,,False,,
domchk-c7ecec48,2026-09-02T02:08:54.558612975Z,0,success,229042,glm-4.7,claude-code-glm-4.7,23,22140,1871151,,False,,
domchk-c864e22b,2026-09-02T21:42:42.680536158Z,1,failure,173853,glm-4.7,claude-code-glm-4.7,2,419,9330,,False,,
domchk-c886726e,2026-09-01T16:35:36.629391460Z,0,success,239496,glm-4.7,claude-code-glm-4.7,80,38034,3475114,,False,,
domchk-c88761ec,2026-09-02T02:03:45.502431296Z,0,success,401928,glm-4.7,claude-code-glm-4.7,21,10264,1077419,,False,,
domchk-c8ce75f0,2026-09-02T07:43:44.692164523Z,0,success,172076,glm-4.7,claude-code-glm-4.7,22,24588,1881573,,False,,
domchk-c8e0768b,2026-09-06T18:15:47.190160086Z,0,success,559187,glm-5.3-flash,claude-code-glm-5.3-flash,22,10002,1302361,,False,,
domchk-c8e6b30d,2026-09-01T15:30:13.036826657Z,0,success,325538,glm-4.7,claude-code-glm-4.7,58,20976,1926731,,False,,
domchk-c905b8f8,2026-09-01T18:14:10.745997197Z,0,success,970782,glm-4.7,claude-code-glm-4.7,43,44378,5194704,,False,,
domchk-c918d20b,2026-09-02T07:36:47.324734470Z,0,success,191825,glm-4.7,claude-code-glm-4.7,41,37263,3125615,,False,,
domchk-c93287b7,2026-08-26T02:12:26.686444218Z,0,success,77477,glm-4.7,claude-code-glm-4.7,44,13682,1093608,,False,,
domchk-c95117c0,2026-08-25T17:29:24.955822944Z,0,success,135531,glm-4.7,claude-code-glm-4.7,33,25150,1852322,,False,,
domchk-c9641ac5,2026-09-01T19:44:02.746394414Z,0,success,475921,glm-4.7,claude-code-glm-4.7,48,34553,2873342,,False,,
domchk-c99cdf80,2026-09-02T14:36:24.447524465Z,0,success,701644,glm-4.7,claude-code-glm-4.7,42,19413,3025944,,False,,
domchk-ca1f6d53,2026-09-02T09:37:44.086173561Z,0,success,630355,glm-4.7,claude-code-glm-4.7,63,21545,2499829,,False,,
domchk-ca3724f8,2026-09-06T05:30:05.320543352Z,0,success,1166760,glm-5.3-flash,claude-code-glm-5.3-flash,26,15366,1581560,,False,,
domchk-ca3bcd59,2026-09-01T17:06:33.803632052Z,0,success,355578,glm-4.7,claude-code-glm-4.7,32,17258,1435208,,False,,
domchk-ca7d6d12,2026-09-02T11:44:12.181371811Z,0,success,779428,glm-4.7,claude-code-glm-4.7,53,22708,3880667,,False,,
domchk-ca872aa2,2026-09-02T20:57:41.009662960Z,1,failure,177807,glm-4.7,claude-code-glm-4.7,2,418,9329,,False,,
domchk-cabae852,2026-09-01T17:13:56.330237713Z,0,success,264794,glm-4.7,claude-code-glm-4.7,39,18573,1686307,,False,,
domchk-cad87bef,2026-09-02T03:39:26.935564855Z,0,success,395384,glm-4.7,claude-code-glm-4.7,37,51216,4109678,,False,,
domchk-cb4546f1,2026-09-02T07:50:26.519381406Z,0,success,154350,glm-4.7,claude-code-glm-4.7,41,17697,1785002,,False,,
domchk-cb7527b8,2026-09-02T04:05:20.322460044Z,0,success,445769,glm-4.7,claude-code-glm-4.7,27,14562,1459044,,False,,
domchk-cb7dcc4c,2026-09-02T06:47:01.321116628Z,0,success,360399,glm-4.7,claude-code-glm-4.7,30,17327,1615388,,False,,
domchk-cb8f420c,2026-09-02T01:34:46.147328221Z,0,success,716253,glm-4.7,claude-code-glm-4.7,93,31599,1936051,,False,,
domchk-cb8ff28d,2026-08-26T05:18:43.797276045Z,0,success,72359,glm-4.7,claude-code-glm-4.7,28,8978,606258,,False,,
domchk-cb9eb4de,2026-09-07T16:29:14.239706890Z,0,success,23200,glm-5.3-flash,claude-code-glm-5.3-flash,1,121,201767,,False,,
domchk-cbe2665d,2026-09-06T19:22:20.998022248Z,0,success,3929210,glm-5.3-flash,claude-code-glm-5.3-flash,64,44558,8193674,,False,,
domchk-cc042873,2026-08-25T15:29:17.102845913Z,0,success,58488,glm-4.7,claude-code-glm-4.7,35,11604,1103428,,False,,
domchk-cc065c82,2026-09-02T00:20:28.089243898Z,0,success,87735,glm-4.7,claude-code-glm-4.7,13,3988,495551,,False,,
domchk-cc0fd8d2,2026-08-25T15:53:58.171048776Z,0,success,129645,glm-4.7,claude-code-glm-4.7,38,23104,2070614,,False,,
domchk-cc6f706f,2026-09-01T16:01:38.822740041Z,0,success,124609,glm-4.7,claude-code-glm-4.7,25,10936,979730,,False,,
domchk-cc79c2b6,2026-08-25T15:58:36.955576493Z,0,success,127944,glm-4.7,claude-code-glm-4.7,0,0,1853359,,False,,
domchk-cc87785a,2026-09-02T00:48:41.202519484Z,0,success,626615,glm-4.7,claude-code-glm-4.7,79,29588,2806559,,False,,
domchk-cc893c3d,2026-09-01T14:50:42.884482360Z,0,success,464380,glm-4.7,claude-code-glm-4.7,67,19238,1883125,,False,,
domchk-cca8a731,2026-09-02T02:11:44.075656697Z,0,success,868533,glm-4.7,claude-code-glm-4.7,120,59328,4340599,,False,,
domchk-ccd3421d,2026-09-01T16:20:35.849236754Z,0,success,373254,glm-4.7,claude-code-glm-4.7,54,32210,3232719,,False,,
domchk-cce2b02f,2026-09-02T05:54:46.370614705Z,0,success,868150,glm-4.7,claude-code-glm-4.7,44,30232,2872817,,False,,
domchk-cd076379,2026-09-02T15:12:27.815281582Z,0,success,435269,glm-4.7,claude-code-glm-4.7,27,14681,3194298,,False,,
